ADC1	ADC2
50	36
50	36
48	35
48	37
48	38
46	34
47	33
50	36
50	37
49	37
50	37
50	33
49	34
48	32
49	35
48	35
47	35
50	37
49	34
49	35
49	34
48	35
50	36
50	37
46	36
49	38
48	36
48	38
49	36
49	36
50	38
49	35
49	36
51	38
49	36
48	34
48	38
53	8
48	34
48	36
50	42
50	38
49	37
48	41
48	39
46	35
50	35
45	38
48	36
49	35
49	33
52	36
46	36
49	36
47	39
50	36
49	38
48	38
48	40
49	42
50	37
49	38
48	37
50	34
49	37
48	39
48	38
50	38
49	38
48	40
49	40
48	35
49	34
52	37
48	38
49	39
48	41
48	36
48	38
49	40
50	38
50	38
50	37
47	40
49	42
47	38
48	37
49	40
48	39
47	38
50	40
51	40
48	40
49	39
49	42
46	40
49	40
48	41
48	40
50	40
52	42
50	41
47	39
48	39
47	42
49	42
47	41
49	38
51	42
50	42
48	41
48	40
50	40
51	39
49	42
51	42
48	40
48	44
48	43
48	44
49	41
50	41
46	38
49	44
52	43
49	44
48	42
48	44
49	43
49	45
48	43
49	41
49	44
49	43
47	49
49	46
49	46
49	46
50	44
46	45
48	42
50	46
47	46
50	44
49	44
49	48
51	47
50	42
48	48
49	45
48	48
48	45
49	46
48	46
47	49
48	44
49	44
48	44
49	44
48	47
46	43
48	46
44	41
48	50
50	48
48	46
49	43
48	45
49	49
49	48
50	47
48	46
49	46
47	48
49	49
50	49
50	41
48	47
49	50
48	48
48	47
48	45
47	50
48	50
51	51
48	49
48	50
49	48
48	50
51	52
51	47
50	52
50	49
49	49
49	48
48	53
49	49
50	51
50	52
49	54
50	49
50	53
49	57
49	52
49	56
50	53
49	56
48	53
49	52
49	53
48	53
48	55
48	56
51	55
49	55
48	56
48	26
51	64
49	56
47	60
49	59
50	57
50	58
48	54
48	55
51	55
49	54
48	52
50	59
49	55
51	57
49	56
48	54
50	56
51	57
50	62
50	56
52	54
48	61
50	60
50	58
47	59
50	61
49	57
49	62
50	58
48	64
48	59
48	61
49	58
48	59
48	59
49	59
50	62
49	62
49	61
47	62
48	60
48	64
49	61
49	60
49	58
49	58
48	66
48	70
49	64
49	61
50	65
49	67
52	70
48	66
50	71
48	73
50	68
49	67
46	65
47	68
49	65
51	68
54	68
47	70
48	67
48	72
49	65
48	73
48	68
49	70
48	72
47	69
48	66
47	70
49	71
50	73
50	76
49	72
49	73
48	74
45	76
49	71
49	73
48	70
48	71
52	70
50	71
48	74
49	77
48	75
45	74
49	74
49	74
51	75
49	73
49	80
51	77
51	79
49	80
48	78
47	77
49	81
48	80
49	76
48	79
48	77
49	83
50	82
50	82
48	83
48	82
49	81
49	76
48	81
50	84
50	83
48	80
49	84
48	84
50	83
50	86
50	87
47	83
48	84
49	87
48	86
49	85
45	87
47	89
50	87
50	87
48	88
48	89
48	87
50	89
49	87
49	96
49	91
50	91
48	92
48	89
48	90
50	93
54	90
48	93
46	92
50	94
53	96
48	96
49	100
48	94
51	96
48	100
52	98
49	95
48	94
47	94
49	101
50	103
50	106
52	103
50	100
51	99
51	98
46	100
48	99
51	101
50	98
50	97
49	97
50	102
52	103
48	104
48	105
48	104
48	101
46	99
47	102
48	103
49	110
52	104
49	104
48	105
49	103
48	106
48	105
50	109
49	107
48	110
49	112
50	116
49	115
49	113
48	118
48	110
48	106
48	113
46	112
47	113
49	115
49	117
49	115
48	113
49	120
50	118
49	115
49	116
48	116
48	124
49	126
50	122
48	119
48	116
48	122
50	120
50	129
49	121
48	129
49	123
49	120
50	120
50	121
47	123
49	130
53	130
48	136
48	128
49	127
48	128
49	129
52	126
50	134
49	129
48	134
48	123
49	125
48	130
48	132
46	130
48	130
48	136
50	136
49	133
50	137
49	141
48	139
49	134
48	134
49	133
51	143
45	173
49	146
48	144
52	142
49	136
48	140
48	144
50	145
49	144
50	149
47	138
48	146
47	152
47	150
48	144
49	146
49	150
48	150
48	146
51	147
50	155
48	152
47	149
49	158
48	158
48	148
47	151
50	158
47	155
46	150
50	154
49	155
48	157
48	163
50	163
49	167
48	156
48	164
48	159
49	168
47	162
48	160
46	162
50	166
51	169
49	159
48	166
49	160
51	168
50	174
47	169
46	164
48	168
48	170
47	171
49	171
51	175
51	180
48	177
48	174
48	174
48	172
48	174
48	175
48	178
48	183
50	182
49	181
48	181
48	176
49	181
49	187
48	186
50	184
49	190
48	194
48	188
50	190
48	192
48	190
47	192
49	190
47	182
51	187
45	192
48	190
46	196
46	189
48	189
49	197
48	194
49	202
50	201
48	201
47	192
48	196
49	192
51	204
45	205
47	202
49	196
48	211
49	200
48	208
48	212
46	199
49	208
51	201
51	212
48	207
48	201
48	211
48	217
49	218
49	213
47	206
48	208
48	218
48	219
48	224
47	217
46	213
48	219
51	225
48	222
46	222
46	220
47	219
48	215
47	222
48	224
48	229
47	225
47	225
47	223
48	223
47	226
49	233
48	236
48	235
50	228
48	239
48	232
49	232
46	227
46	229
47	233
48	239
50	238
48	243
48	241
48	244
47	239
49	240
47	235
44	243
49	237
49	244
50	249
48	248
47	240
46	245
48	241
50	253
48	256
47	247
48	245
46	256
48	256
47	260
48	252
48	249
46	256
48	257
48	265
51	256
46	253
47	263
48	264
48	270
46	267
49	260
47	261
49	267
48	271
49	272
46	268
46	264
50	274
47	275
47	279
46	274
48	266
48	274
48	276
48	281
47	276
47	277
48	281
49	282
48	280
47	280
46	274
47	278
47	285
46	285
46	281
47	292
50	290
48	290
48	284
48	284
49	288
48	296
48	293
47	289
51	291
46	298
46	293
50	295
49	298
48	301
48	300
49	303
45	296
47	297
46	296
47	306
48	310
48	308
46	304
47	299
47	299
48	304
47	304
48	307
46	311
48	315
50	314
46	307
48	309
49	315
49	313
49	320
48	315
48	317
48	322
47	321
48	324
48	329
48	327
48	325
46	321
46	315
48	319
49	328
48	329
45	334
50	325
47	330
45	326
48	324
47	325
47	333
47	336
46	329
48	329
45	332
48	338
45	340
47	339
48	329
46	334
48	341
49	342
47	344
50	341
44	343
49	349
45	347
47	342
50	342
47	353
49	354
49	360
48	354
47	352
46	350
48	353
48	355
49	361
48	356
46	359
46	356
48	360
48	356
48	361
45	363
46	365
46	365
48	368
44	364
49	361
49	364
43	363
46	374
46	371
48	376
47	377
45	372
48	370
46	379
46	380
47	377
47	377
47	378
46	379
45	384
47	379
45	375
48	378
47	388
48	383
48	392
47	385
48	394
48	389
45	392
49	400
46	389
48	390
46	403
48	390
50	404
48	396
48	392
46	392
49	401
47	408
48	404
46	400
46	397
47	399
48	403
44	406
48	416
46	403
45	399
