ADC1	ADC2
2760	34
3177	30
2812	34
2966	53
3115	27
2774	32
3134	40
3023	27
2758	34
3174	34
2902	28
2761	32
3175	30
2815	27
2963	56
3114	32
2775	32
3137	45
3024	30
2760	30
3175	34
2904	26
2757	34
3174	34
2818	29
2957	54
3121	26
2776	31
3130	40
3029	26
2751	35
3175	35
2903	25
2758	38
3178	31
2814	28
2950	54
3114	26
2774	32
3125	43
3031	24
2751	33
3173	35
2906	29
2757	36
3169	33
2814	29
2942	52
3118	29
2767	29
3126	38
3025	30
2755	34
3172	36
2903	24
2751	35
3174	32
2814	30
2936	57
3117	30
2768	31
3123	40
3024	26
2751	31
3170	36
2905	24
2752	37
3172	32
2807	26
2929	57
3113	30
2769	30
3121	43
3027	28
2746	31
3164	37
2901	28
2749	32
3169	37
2809	29
2921	57
3120	27
2768	32
3119	40
3020	27
2743	34
3165	33
2901	29
2747	35
3171	32
2808	28
2919	56
3111	26
2764	30
3119	43
3017	27
2737	36
3162	37
2898	29
2743	38
3166	34
2808	30
2922	58
3113	29
2765	32
3120	42
3019	27
2738	33
3160	35
2896	25
2739	36
3165	32
2803	33
2930	58
3109	30
2758	34
3114	46
3021	28
2741	30
3157	36
2894	29
2741	36
3161	34
2801	29
2930	58
3105	28
2756	33
3111	43
3020	27
2737	34
3157	38
2892	32
2738	37
3163	33
2798	31
2931	57
3104	31
2761	32
3115	45
3017	29
2731	34
3152	38
2888	31
2737	38
3157	34
2798	31
2929	58
3108	32
2753	33
3112	45
3016	29
2734	34
3155	38
2890	32
2734	37
3157	34
2798	32
2916	60
3103	28
2754	33
3108	40
3012	28
2731	33
3155	42
2891	32
2734	36
3159	35
2797	27
2914	61
3107	32
2752	33
3112	44
3012	32
2731	38
3155	40
2887	25
2734	38
3160	34
2795	33
2903	59
3102	30
2751	32
3106	44
3015	31
2724	37
3156	37
2889	31
2733	39
3156	39
2794	31
2899	63
3106	31
2751	33
3105	46
3013	29
2730	37
3154	39
2892	30
2727	38
3161	37
2791	34
2901	61
3105	33
2747	35
3100	44
3013	30
2726	35
3154	38
2892	30
2728	41
3155	38
2793	32
2897	64
3103	32
2748	41
3103	51
3014	30
2730	40
3151	35
2887	33
2728	41
3153	43
2795	34
2899	66
3101	32
2749	33
3104	49
3011	32
2725	36
3151	42
2886	34
2725	43
3153	38
2792	33
2906	67
3096	35
2746	38
3103	50
3012	36
2721	41
3151	44
2885	33
2725	43
3156	40
2790	36
2906	69
3098	37
2748	37
3105	53
3010	34
2720	41
3148	43
2884	34
2722	46
3154	44
2789	36
2897	67
3103	36
2744	37
3102	49
3009	35
2720	41
3144	47
2879	34
2720	50
3153	41
2786	38
2892	69
3102	37
2739	40
3101	53
3007	36
2711	44
3145	49
2881	36
2720	49
3151	42
2785	37
2879	74
3102	40
2739	42
3093	55
3006	36
2717	44
3146	48
2879	37
2715	48
3151	44
2779	38
2870	69
3101	38
2734	44
3087	56
3009	37
2710	47
3144	50
2882	38
2707	49
3143	48
2779	39
2848	78
3102	44
2731	43
3083	56
3006	40
2705	47
3137	50
2881	38
2702	53
3153	46
2775	42
2837	81
3104	44
2726	44
3076	57
3010	41
2701	50
3138	52
2881	41
2694	51
3148	48
2777	42
2815	84
3096	44
2723	47
3071	62
3009	38
2696	48
3128	53
2881	40
2688	53
3147	51
2772	45
2812	84
3093	48
2718	47
3068	67
3005	45
2688	55
3128	55
2872	44
2684	60
3137	55
2764	49
2799	88
3091	50
2711	52
3055	72
3004	43
2679	56
3121	62
2871	44
2673	60
3136	56
2756	51
2794	91
3085	53
2705	55
3055	72
3001	44
2675	58
3117	62
2861	43
2665	57
3129	60
2751	49
2781	96
3082	51
2696	57
3047	72
2990	54
2663	60
3114	65
2857	50
2655	66
3121	62
2739	56
2766	99
3081	58
2685	61
3042	77
2988	55
2651	65
3109	67
2850	54
2645	66
3119	66
2737	58
2751	100
3071	61
2677	65
3033	83
2975	57
2641	68
3101	72
2845	65
2628	68
3114	68
2727	63
2728	106
3070	62
2664	65
3023	91
2974	61
2631	73
3094	76
2839	65
2622	76
3105	75
2717	67
2719	109
3061	70
2652	73
3014	92
2968	66
2619	77
3084	80
2830	64
2603	84
3108	78
2706	70
2698	115
3054	70
2639	77
3006	94
2959	68
2601	76
3077	84
2820	70
2592	88
3090	82
2696	70
2683	124
3048	77
2623	84
2995	95
2953	75
2588	84
3069	88
2812	73
2576	89
3085	90
2683	80
2667	126
3039	84
2614	84
2984	106
2950	79
2568	92
3060	97
2806	79
2557	93
3080	91
2669	86
2645	134
3034	84
2597	90
2971	110
2937	84
2557	96
3057	98
2789	86
2535	101
3071	103
2657	91
2625	142
3026	97
2580	97
2962	117
2933	89
2533	105
3043	111
2780	91
2519	104
3058	105
2637	102
2604	151
3019	99
2559	106
2947	126
2920	98
2511	110
3033	113
2762	94
2492	116
3054	114
2619	108
2584	160
3007	107
2539	111
2937	134
2908	104
2491	112
3023	123
2751	105
2473	126
3040	117
2605	113
2551	167
2996	113
2512	122
2913	142
2895	115
2462	128
3011	134
2734	111
2441	134
3033	137
2575	124
2522	178
2975	128
2485	125
2902	153
2881	123
2433	133
3000	143
2717	122
2419	143
3017	140
2554	127
2500	186
2969	133
2453	139
2889	162
2865	133
2395	148
2980	156
2691	132
2379	152
3002	147
2523	137
2453	206
2953	151
2421	150
2864	171
2847	140
2351	157
2970	161
2669	145
2340	162
2988	162
2493	147
2406	211
2942	154
2381	159
2842	187
2828	149
2316	165
2939	174
2650	154
2286	182
2971	174
2452	162
2362	226
2921	170
2331	170
2809	203
2799	170
2250	179
2917	192
2611	169
2221	188
2942	189
2410	177
2284	244
2899	185
2276	184
2776	220
2774	183
2191	194
2896	211
2575	187
2146	205
2922	212
2348	191
2220	261
2869	208
2216	200
2730	234
2748	196
2112	215
2863	225
2538	200
2054	228
2889	227
2295	202
2129	282
2842	207
2121	216
2684	250
2703	217
2018	222
2834	238
2488	210
1960	235
2864	232
2230	219
2029	299
2804	230
2041	232
2629	269
2670	227
1906	251
2794	256
2426	227
1830	256
2823	257
2136	233
1889	317
2770	253
1908	250
2566	294
2624	251
1767	256
2748	278
2377	233
1641	272
2790	271
2051	250
1713	336
2730	268
1772	258
2482	326
2570	270
1577	267
2703	299
2288	262
1451	285
2738	293
1933	263
1429	366
2682	287
1617	272
2371	354
2512	279
1329	288
2637	318
2206	281
1158	305
2687	320
1763	275
1169	382
2615	312
1373	293
2243	398
2441	301
1013	306
2573	340
2102	293
827	330
2620	340
1586	294
790	400
2551	330
1040	306
2021	452
2337	330
700	316
2490	372
1950	311
572	324
2541	363
1304	298
573	387
2470	357
739	321
1684	518
2244	350
492	324
2386	406
1789	321
443	334
2459	395
1019	308
465	376
2374	386
514	336
1417	554
2087	374
400	328
2258	440
1579	335
354	322
2340	426
678	330
369	364
2237	419
398	343
1084	573
1924	392
331	331
2071	486
1241	340
316	323
2181	463
481	354
319	364
2096	440
338	342
854	577
1729	415
290	332
1786	528
935	368
268	336
2019	496
387	366
281	359
1857	478
290	345
640	557
1429	429
258	328
1408	570
593	398
240	328
1734	528
330	371
244	357
1596	494
254	340
506	534
1058	454
231	330
1043	594
468	427
220	327
1358	563
292	373
218	358
1140	528
233	351
425	519
704	480
205	332
767	585
387	433
197	335
939	578
260	379
200	348
796	544
212	344
360	512
500	498
189	336
571	566
331	436
178	328
676	578
231	376
181	353
595	556
190	349
313	492
424	503
172	340
477	579
293	439
166	339
522	588
216	377
162	353
471	562
176	347
272	497
357	513
157	334
402	570
258	438
151	337
444	589
194	381
155	347
398	569
162	352
247	488
322	517
150	334
350	572
240	450
143	337
367	585
179	384
141	349
354	571
153	351
222	489
290	515
139	333
305	567
221	456
134	335
335	583
164	388
136	346
310	574
145	356
194	474
263	518
129	337
278	563
204	455
124	333
300	587
158	386
128	346
280	576
133	347
176	475
240	523
124	333
243	567
